#cameras 410
#name,x,y,z,heading,pitch,roll
frame000033.png,-23.87483180795701,-12.07736192752227,2.996015648944215,123.311348952716,89.23176664827565,60.76205693087249
frame000034.png,-23.83865163556116,-11.65977197543934,3.000295898612063,121.943464332488,89.15784645000639,60.02437658923197
frame000035.png,-23.63971722810855,-11.19050044451844,3.01852238393636,117.1562335777544,89.15981536045308,55.84241918397348
frame000036.png,-23.66527497215857,-10.58508929715597,3.037063035055535,114.186893221148,89.32506485209777,53.00849248322999
frame000037.png,-23.37753698951693,-10.05755308464726,3.038181153984895,108.562126531795,89.17653696337135,48.00507319685927
frame000038.png,-23.31293181663495,-9.535097762603177,3.042583602253615,107.985706509119,89.34970858717007,48.04999440907683
frame000039.png,-23.12846791107298,-9.079583665070116,3.044148736150351,110.1351256235328,89.34221616631797,50.82100158492749
frame000040.png,-22.96602101657895,-8.557421995918862,3.025094349293999,106.1166653358466,89.45748176493586,47.37052081941922
frame000041.png,-22.84107520417075,-7.957208987073431,2.997398256707198,98.45417238118696,89.45897625046001,39.91335609721985
frame000042.png,-22.6287918850589,-7.349246827234978,3.016880975107253,95.25812458317991,89.49356197247371,37.25018259904163
frame000043.png,-22.53089885107004,-6.761696575941237,3.01454906499393,89.54543439032722,89.55279736156602,32.14054022257476
frame000044.png,-22.28576050260441,-6.177972663395404,3.026214328191484,79.32971932568039,89.5067816453749,22.51498364212336
frame000045.png,-22.23356732244888,-5.606045790882946,3.029986694511448,72.32244901501423,89.6606658843648,15.30235885594865
frame000046.png,-21.93869507144437,-5.063046181747586,3.027940634083579,74.54310323382506,89.52593229003595,17.1035890511935
frame000047.png,-21.76913082502842,-4.501294778626749,3.016356768082465,67.80399585816197,89.62758246775643,9.943792000483826
frame000048.png,-21.51078190324135,-3.961481228737804,2.969934960402788,72.86489513450924,89.62472808135526,14.43801720288903
frame000049.png,-21.32964975942534,-3.455567282053781,2.880048052509942,62.19317927894692,89.70652780332101,3.378601044383639
frame000050.png,-21.18574322565015,-2.778809891423825,2.899470238477238,53.49472166067964,89.69309422276419,-6.398841073759528
frame000051.png,-20.97369544509235,-2.079888360337193,2.892610535480582,44.80120586242893,89.70860630689457,-15.47867317346166
frame000052.png,-20.88406845624674,-1.390111687765608,2.89726193319918,32.11254706095045,89.7518479314745,-29.89335383750472
frame000053.png,-20.80881676262938,-0.6358141832254863,2.908919283840104,17.57022515057555,89.77280633121954,-44.91291350483339
frame000054.png,-20.84933019891961,0.1154563672178258,2.899258221584266,8.888094973197701,89.75251812820972,-54.49254353641185
frame000055.png,-20.7002896182493,0.7946671354633831,2.897361789133703,24.35949977072615,89.74611386472586,-39.4151747337655
frame000056.png,-20.82054135047005,1.56893357795554,2.895354552791027,-8.874531385810378,89.7043792146021,-73.12769108963876
frame000057.png,-20.79002335195322,2.328319077170049,2.882205643751212,16.28692630007931,89.72144689102375,-48.36793190418453
frame000058.png,-20.76552612776635,2.998053965783043,2.882375430000912,12.87808961485532,89.75914433383828,-52.82210447690092
frame000059.png,-20.68348281427268,3.664588281709591,2.843343439141249,22.44759249455725,89.80266033023373,-44.5385197718154
frame000060.png,-20.44046549968707,4.422864646147718,2.839508937779306,28.97705058148407,89.76150804000589,-39.98606561719239
frame000061.png,-20.05668938871,5.240177703334529,2.821198514806598,39.60885796061274,89.74340686782423,-31.3384368093844
frame000062.png,-19.68557209571235,5.99232357778964,2.829231902457512,41.42391289132892,89.79992183512998,-30.65956639346387
frame000063.png,-19.42931580138688,6.697478948223317,2.840330197432878,45.44759719186406,89.80484393093762,-28.93112368293264
frame000064.png,-19.04891875008509,7.172871396696169,2.846524402042012,70.09682029163075,89.69585339414786,-13.44929976527146
frame000065.png,-18.77268746977465,7.731978218863738,2.869357853368444,77.0061965077623,89.63595848978356,-16.89086814997289
frame000066.png,-18.41323998834926,8.094936295207845,2.867501562500526,99.44239762833234,89.47254040877962,-1.982990503949218
frame000067.png,-18.16229149185416,8.601166904665705,2.891563552678223,105.0012341694511,89.43367950491069,-5.949650814105301
frame000068.png,-17.86223596764606,9.272137536102347,2.876315694963942,106.121987118209,89.45340111122471,-9.646668775262011
frame000069.png,-17.47875160586934,9.989439020859384,2.88060404270438,106.8565067649248,89.3724844151409,-10.03996935764123
frame000070.png,-17.17589325555477,10.59334950548854,2.875767874033219,115.4843494985411,89.32913620554028,-1.941752678877535
frame000071.png,-16.74561183422023,11.06119062690459,2.868204435906848,117.289409732309,89.19473868236629,-0.6442231309846023
frame000072.png,-16.46823480128885,11.68060220320025,2.897667849634946,118.638396507614,89.24882873694622,0
frame000073.png,-16.18750485263112,11.85486545417359,2.91187521045144,127.9343589455618,89.07495129728015,8.743218118273667
frame000074.png,-16.12386938267289,12.13130089838043,2.971377870238395,124.3261920929669,89.2046044123032,4.559654834056265
frame000075.png,-15.99442725377896,12.53062368140446,2.966032000296684,120.0950049018014,89.22682063997594,-0.2083207933498676
frame000076.png,-15.69531131632112,12.91520556032988,2.940929813180914,116.8644680311526,89.1607812547245,-3.965576842586147
frame000077.png,-15.39605874217088,13.36055083480479,2.968770640021822,115.0455554124106,89.14501625782515,-6.312636184266593
frame000078.png,-15.14592949704119,13.81215331238771,2.970384592014362,114.3440808701337,89.17694926795022,-7.541117901722925
frame000079.png,-14.75717438045006,14.18029930299907,2.965037019695037,112.0506396699708,89.09571669405463,-10.34674944998774
frame000080.png,-14.49206277825273,14.7548018755388,2.941096851439738,107.7670662067783,89.16182232153362,-15.14385119811438
frame000081.png,-14.12768821265366,15.20955543174056,2.917319232107433,111.6560940495983,89.13856635454148,-11.78679417981416
frame000082.png,-13.80506465991458,15.66429870710575,2.909235082543532,113.6272597072238,89.11642733446749,-10.37293168205356
frame000083.png,-13.71191453734323,15.98018927977255,2.778012674804572,116.9414345972362,89.20828377417129,-7.363719530852853
frame000084.png,-13.76254521035554,16.00874572226568,2.710423318470011,118.7115202956965,89.19360443271795,-5.160715013995232
frame000085.png,-13.75326119075749,16.07065073594929,2.754272593315548,114.3263161475964,89.20754988709423,-9.295861106170131
frame000086.png,-13.7471812986025,16.05851201482104,2.761209127684388,114.3822555727921,89.22618108093029,-9.232894833303801
frame000087.png,-13.72644327540486,16.08188004060424,2.767730242365157,110.1260562071994,89.22416201551162,-13.25836911272193
frame000088.png,-13.54297912008843,16.27645209322188,2.822851956311455,101.3424295816326,89.198943031021,-22.10677816148679
frame000089.png,-13.18528944610698,16.62530151074996,2.831596666778919,96.38829111241402,89.1622832924357,-27.43906827306587
frame000090.png,-12.85927235956684,16.96136026317695,2.867433933188126,95.59109412929976,89.17121692832136,-28.56238522686236
frame000091.png,-12.71529075392127,17.22810611830112,2.85057872942862,97.09521869805222,89.2437853439254,-27.13850619732852
frame000092.png,-12.38596939225683,17.48875404066701,2.821397788085538,92.46619480165651,89.20531982651279,-31.39981322424446
frame000093.png,-12.12764644470417,17.91053122235382,2.828369001641531,89.74069712694138,89.17973260530728,-34.04675944078883
frame000094.png,-12.00812890025783,18.31350182343792,2.839802433060745,91.95266720341989,89.25217361671481,-31.96331250052231
frame000095.png,-11.73548724840442,18.67926585972983,2.842857365215607,91.1270627039618,89.16377450362452,-32.87173610320731
frame000096.png,-11.51513270081516,19.10827238520864,2.831381624784528,89.3583045481513,89.1908650997221,-35.32128894168515
frame000097.png,-11.30502853150703,19.43458634601952,2.836034535381683,91.40740531106223,89.22837798734557,-34.04651465194787
frame000098.png,-10.96984098236643,19.73485039676998,2.957083731132855,94.46886182850598,89.17354131015691,-31.5101716192215
frame000099.png,-10.8215929186283,20.18755512279773,2.96939887131419,90.28657619280415,89.2920079455146,-36.33638626596862
frame000100.png,-10.51845383444297,20.35651581625914,2.88908455029559,98.72499505458823,89.26670242977174,-28.62921270189394
frame000101.png,-10.43954666285607,20.44879108309787,2.887661235604424,107.6903771350594,89.38844820216043,-20.65178232412397
frame000102.png,-10.40858269920212,20.55298752014134,2.884985346264846,104.0636417814654,89.4158809101059,-25.02228717917686
frame000103.png,-10.08549800078901,20.9059254699197,2.887442880155036,93.07084592634132,89.31934840076759,-36.6586565476577
frame000104.png,-9.840951380467926,21.26324520739453,2.886011987344437,96.15913710469999,89.45726500193099,-34.44159886129827
frame000105.png,-9.511531212801998,21.51978162961541,2.900181036692753,98.42892986967017,89.3793329454185,-33.09978584492214
frame000106.png,-9.223868660939228,21.86185609777423,2.887373529866744,89.63127291380178,89.47418073156493,-44.09751107380521
frame000107.png,-8.798659421072301,22.01845502606183,2.85347935188587,101.3571209174927,89.47150498012743,-34.27916682067238
frame000108.png,-8.253107834802517,22.19559672277781,2.680639807477801,99.94452877501621,89.4464572295153,-37.02390644905573
frame000109.png,-7.858207913649406,22.39076235839658,2.598958989681687,102.0890290602022,89.47722946427275,-35.5445513505811
frame000110.png,-7.452986951215346,22.46788798895158,2.568037560970954,108.8883348248072,89.41397389464811,-28.43395952938109
frame000111.png,-7.022912165548672,22.73715343212778,2.625723601786335,101.1201070239206,89.50035810051938,-36.68492603269782
frame000112.png,-6.520291715954546,22.82844357862593,2.656523844432356,104.1453612736425,89.45266291331157,-34.33754787824986
frame000113.png,-5.966024270944992,23.05883835338853,2.685468552616506,92.65805487024488,89.43927994000948,-46.4818016195415
frame000114.png,-5.421419637227288,23.17692990032288,2.695176377650155,96.53508767712789,89.52065858859797,-43.37356081314132
frame000115.png,-4.981633450945962,23.29252106212283,2.737243577056837,85.36069850564596,89.59438648667218,-61.46481422367476
frame000116.png,-4.474271063719324,23.54451841863304,2.747727089170983,87.89243223041956,89.53065287016865,-65.42580048611916
frame000117.png,-4.014987754632275,23.5902180118754,2.747508999216668,100.9316533794663,89.5289330063968,-55.30110896111353
frame000118.png,-3.54149274256036,23.75717958995095,2.769474965638878,95.59755757979185,89.5416344612696,-62.99930651728602
frame000119.png,-3.077120675477907,23.95687044004153,2.768005330384606,99.99820475964491,89.60260191372095,-60.15370381907738
frame000120.png,-2.619484377065882,23.91267182154207,2.755649889509592,115.7082296880876,89.5444092751061,-45.59008080890266
frame000121.png,-2.170819993988208,24.00699569232737,2.784655469930365,107.0904857844371,89.59435745657977,-55.07023606103672
frame000122.png,-1.679567541866845,24.10262169159309,2.803777947974623,106.8318945475595,89.58436563623603,-57.10463429139178
frame000123.png,-1.198213576205134,23.99069213686503,2.801144034496337,120.2971853886716,89.52017323401817,-44.7496045138537
frame000124.png,-0.6974061467147524,24.02808700421871,2.832356765784641,113.7722890660025,89.56263847488377,-53.33243499345064
frame000125.png,-0.2140429410568397,24.1120834740155,2.831153280398512,105.7440311341467,89.65333060872385,-63.69158877542527
frame000126.png,0.1520773218314216,24.00709699396386,2.840241299524796,123.5408342033873,89.65334834138372,-47.24649715555074
frame000127.png,0.4450384822965144,23.9906296388063,2.83967385461173,115.6138844418382,89.71511973189365,-56.19388409882809
frame000128.png,0.9800862217986442,24.11394142696815,2.866819346977558,93.03407168925666,89.61392651515987,-79.59879411795816
frame000129.png,1.454884340615767,24.01681701474918,2.848439970895086,110.8993947974482,89.63142760309024,-62.35443676980849
frame000130.png,1.914313414876816,23.94664629409635,2.850987834820723,106.5522313690452,89.62317172992768,-67.31562681639096
frame000131.png,2.554866654215742,24.00545052814574,2.878083141722509,100.9086455968449,89.50636420225894,-72.99897562673939
frame000132.png,2.894790017891633,23.76321098661368,2.891664079181282,128.8487649274079,89.59529072177882,-45.66416285114481
frame000133.png,3.485543197402622,23.82705365221555,2.922910217223539,94.54445807033618,89.51373610395804,-80.57792976001716
frame000134.png,3.959970444629752,23.76698914727421,2.902107561784608,104.4245240969577,89.60163142501715,-71.30700483772691
frame000135.png,4.216696940913302,23.57928153151904,2.900394410453258,120.6044049393437,89.65100285208207,-55.72369206442193
frame000136.png,4.512532840640593,23.4441834926883,2.902212491473204,109.6074939120047,89.62002187214385,-68.20057591680101
frame000137.png,4.89987430561952,23.13838021165848,2.906375728179659,117.4344067915504,89.62800751619928,-62.52005567150288
frame000138.png,5.175738428363535,22.88343908651227,2.915841376364144,120.1835608788382,89.64601901812237,-60.09302525465637
frame000139.png,5.596130153849131,22.74105769595341,2.933654075475283,108.5442295479853,89.55516547933894,-71.36649925571739
frame000140.png,5.933464401154886,22.41118901859576,2.957079983523794,123.0273753204059,89.55999776226821,-55.74971605733437
frame000141.png,6.330432595056935,22.23931452082241,2.980446489806108,108.5712294224428,89.55786401521202,-69.16649186487584
frame000142.png,6.705033546146765,22.0168450770033,3.014185224758254,110.7149331740383,89.59795885557236,-66.6602017008761
frame000143.png,7.048316395204436,21.81170896926756,3.042196166371789,110.1598725151135,89.58408768960112,-66.8286359092984
frame000144.png,7.480874721276004,21.45711261314715,3.056334756426476,106.7666112170835,89.60535316077271,-70.5683588972629
frame000145.png,7.818141583572132,21.08225136810594,3.053883280790365,95.48681873234074,89.62402627117328,-81.91026922640221
frame000146.png,8.238874938205779,20.72091599353655,3.086724988767694,100.6659760456527,89.63467823578222,-77.40535217670413
frame000147.png,8.593402488540715,20.24032832916408,3.111135479526295,113.0101356187824,89.63296380366417,-65.7274615166686
frame000148.png,9.077075241039688,19.9013340800018,3.183944715446988,99.61398385682661,89.60234031400202,-79.95360004307109
frame000149.png,9.362470912071917,19.43204177762341,3.186188692940277,123.184217550935,89.64305248780244,-57.29774802143849
frame000150.png,9.709395443324158,19.12244674303686,3.206579036221326,97.09235065640796,89.66476784098272,-84.78484650725633
frame000151.png,10.02906678183865,18.84869322868514,3.237627005458503,93.48076480835493,89.73754332053535,-91.83982200427214
frame000152.png,10.22921144053249,18.42691320693481,3.255137345122332,123.1341467538952,89.7379729087891,-64.45428394442634
frame000153.png,10.63853232443466,18.10877183794037,3.282243248028862,98.31390775943741,89.68733927702124,-92.76305825138506
frame000154.png,10.80838432356155,17.64503895955662,3.264202278004982,143.2811813266725,89.8049514327049,-53.76061901880279
frame000155.png,11.00622050228744,17.30155186784884,3.270965941212293,138.0434729115844,89.83109529365709,-63.23578248074541
frame000156.png,11.29929098730612,17.03913749376207,3.315999990453807,130.5197392490575,89.86804867131924,-74.75792450378687
frame000157.png,11.44059121188304,16.73281089434906,3.326964287926612,173.3467484176062,89.78123927404555,-33.22959012399399
frame000158.png,11.73685624877946,16.41324481478053,3.34951650037662,160.563987800185,89.73235441663759,-46.75079704603959
frame000159.png,12.0573350219628,16.17319352784547,3.377847109235854,160.2759973948237,89.75168953292777,-47.99703435960811
frame000160.png,12.22328606887254,15.78833718146094,3.392517383559854,170.3334164038355,89.69289033956431,-38.64302681568351
frame000161.png,12.4517770972053,15.43028271897858,3.388285834233644,159.1189579391541,89.74419217266308,-50.53388599583196
frame000162.png,12.86661571402776,15.04492842224024,3.427943687594798,148.8738310479723,89.67614234744541,-61.15708090523786
frame000163.png,13.06288519624837,14.58948500447772,3.434130432515771,168.6335504505949,89.6622366944549,-41.60501110212392
frame000164.png,13.36982328176022,14.2798055908567,3.44277523588487,158.8221404637185,89.70247047293407,-51.73059930812061
frame000165.png,13.75903073533835,13.97495333160164,3.469333450053112,147.1220729362372,89.6985837460572,-63.9034373307021
frame000166.png,14.04552561042455,13.54611642513445,3.468680803773855,157.83284250649,89.65498647937812,-53.13219371019914
frame000167.png,14.35137434202056,13.25544578994859,3.505243754965941,145.8211724521794,89.73805250191053,-65.32608342115849
frame000168.png,14.72582661967741,12.99511189690777,3.523062950636202,134.2311017962312,89.73071997064662,-77.60986653940876
frame000169.png,14.92276422458186,12.6064380591184,3.554930413573057,164.2224972010534,89.70681658756817,-47.41127929671848
frame000170.png,15.38051582706525,12.33428665866759,3.582448997070397,142.8824060181779,89.66349158014962,-68.83646441861046
frame000171.png,15.75584386012143,12.0915538856717,3.566256059718846,153.1474901551454,89.72760898237466,-58.49351160567782
frame000172.png,15.96989971975185,11.82271463793752,3.621087917216952,155.1936935270876,89.77030502085523,-56.89989915305581
frame000173.png,16.29304561017252,11.62959774515411,3.670607568935023,146.0495606254731,89.73204198554333,-66.68576173530455
frame000174.png,16.64937734203365,11.5053310635555,3.711065446643901,146.1198222013328,89.76982902498928,-67.26022109491707
frame000175.png,16.89120557217036,11.31774284204101,3.564483640898947,150.9856341897439,89.79202248259347,-62.57339548080209
frame000176.png,17.18087843523752,11.12764933950057,3.56327803872976,155.8833165430842,89.7717015791502,-58.07950440235454
frame000177.png,17.62323158674239,10.94042415667987,3.613855270316356,141.9771766366144,89.72840999035041,-72.34195155985353
frame000178.png,17.89090753782679,10.70573272323274,3.594547098147381,159.0339648178665,89.74295687509567,-55.937773498796
frame000179.png,18.2520807683111,10.40790460622959,3.627344436647963,154.0199422262226,89.71539368743561,-62.40361489456871
frame000180.png,18.69233212062443,10.17180302786642,3.67992443993649,151.0219243538086,89.70937842123462,-66.85339171214071
frame000181.png,19.03753681754202,9.924501718955442,3.660680516680103,163.6156918966866,89.73715873227657,-55.44190361272769
frame000182.png,19.30670188366283,9.649901068347717,3.686496883390927,175.6628308447771,89.72871304990292,-45.54923748362522
frame000183.png,19.76527728405829,9.429117755799171,3.72660108138332,145.2554908190528,89.71876462351143,-77.07407048205572
frame000184.png,20.21721482841673,9.267399155057609,3.728219607557048,148.7684976664757,89.8119616814479,-74.01317345052098
frame000185.png,20.62981680264084,8.950723620426965,3.741970375694048,163.5395039034892,89.70480540287112,-59.89585849793838
frame000186.png,21.24541545851595,8.757738424700362,3.781741027844161,145.9278823365849,89.67133594891942,-78.20234115017442
frame000187.png,21.65569077297087,8.411126738240624,3.764002696740066,165.1669987861241,89.65207982082698,-59.65092004042623
frame000188.png,22.03373826167005,8.086187180659808,3.791566050980999,166.2946956188729,89.68324363568813,-59.19772750781385
frame000189.png,22.44617337314799,7.719922603681394,3.841549764411138,172.7636802677772,89.65111434725283,-53.40989813097273
frame000190.png,22.45781523611188,7.137766200989867,3.811885187184172,-170.3181393182836,89.5211269408853,-37.49148802109621
frame000191.png,22.49579369165965,6.599613330984308,3.843999989757994,-170.9161146733982,89.53306837345698,-40.68189219272251
frame000192.png,22.40794574185236,6.129644834167634,3.816412185049978,-156.620306467437,89.60149289219304,-33.12347016757745
frame000193.png,22.35788291700575,5.622812698502945,3.827664487144062,-158.3913799465298,89.60823365348753,-40.1010950734726
frame000194.png,22.52414412619069,5.073150245461205,3.880174720915281,173.2904766150374,89.61688743284871,-70.99950135669442
frame000195.png,21.83399779174092,4.534257826909251,3.713286540740282,-149.3089237756153,89.56129882431409,-34.36861551886945
frame000196.png,21.68257370794616,3.917809282419853,3.716950877339888,175.0228917246528,89.56649555884319,-70.41819997318444
frame000197.png,21.49248460828256,3.394840813642461,3.703000706980591,178.5883449352755,89.63516645645788,-67.18025859851497
frame000198.png,21.51854857006612,2.686807898977889,3.788672403275947,153.4908024463343,89.54081213935071,-92.39585273066993
frame000199.png,21.09069187756968,2.15611613476061,3.760372805913182,169.0686698946719,89.69979894489519,-77.52252270227591
frame000200.png,20.85183280685592,1.599426522068681,3.761982614349104,144.3430836687476,89.59835002615245,-102.3567165576611
frame000201.png,20.38137924776457,1.008600080593923,3.803597666605443,152.1778553514847,89.6512957822444,-95.78668596910039
frame000202.png,20.11628722758948,0.4629010308479095,3.791192715722891,138.0406881903601,89.52251246616325,-111.3462161001779
frame000203.png,19.78125795578692,-6.959749552648474e-002,3.825060382135068,137.034024571148,89.58572384199883,-115.2382450404866
frame000204.png,19.35205264993818,-0.6877528180416609,3.807542826760645,148.997094200794,89.52627046894048,-104.5815347696866
frame000205.png,19.00488675708904,-1.218954683461035,3.842330079824024,132.9282321413638,89.62632624280532,-123.3768116235283
frame000206.png,18.63530898471184,-1.709193891503285,3.810355568728932,130.1486463817198,89.65669272514228,-127.5599990757233
frame000207.png,18.09755922070593,-2.154704721750777,3.806857119180584,128.5925177982093,89.69920332743149,-131.5572199162646
frame000208.png,17.64264751721358,-2.433792880696638,3.782190618498011,129.5912647939259,89.76072304359499,-132.1801538951777
frame000209.png,17.42952356604333,-2.770763978040383,3.814163477784808,118.3983135455759,89.7320403088291,-144.2737164303957
frame000210.png,17.06812280505304,-2.996934814370528,3.845881649307987,110.511046588075,89.77220388973177,-153.0098222136092
frame000211.png,16.7329005409342,-3.28662364332401,3.835056442460113,116.3283942335842,89.69421401581539,-148.0194619716787
frame000212.png,16.35424847817471,-3.71687198249522,3.876248146628191,110.0553508708321,89.68837679762588,-156.0465228102795
frame000213.png,15.861497798292,-3.926825375940139,3.851778590969028,98.76580078718509,89.77569464745568,-169.8299281563494
frame000214.png,15.43137862649614,-4.302076459690769,3.861632443579232,115.2278732055712,89.73116210368758,-156.7889460087774
frame000215.png,14.88164868483196,-4.517588687991262,3.843704340505103,88.92429844194437,89.89782208648519,174.7130942088855
frame000216.png,14.35439473122313,-5.035315901659376,3.852374370265289,151.340281112666,89.8654509535837,-123.7278938861849
frame000217.png,13.71547916127839,-5.353596238353669,3.864009647575299,71.18829186058367,89.97350418368556,155.2737989545111
frame000218.png,13.22312568524889,-5.694384003413808,3.851067061723147,104.8001997350461,89.91783382158738,-171.5854674355128
frame000219.png,12.58939707070592,-6.053695432269695,3.841968964854572,-101.5544048077172,89.96462126302794,-18.66033120411996
frame000220.png,12.04338475200988,-6.511352217101455,3.8429948319951,162.8606106601744,89.90109375502173,-114.4394877180876
frame000221.png,11.41535951570561,-6.848421549096025,3.848133559549131,-91.11800850924459,89.90763708803573,-8.988925430092367
frame000222.png,10.85846428051458,-7.294834183214165,3.833445339460194,-135.7548587939054,89.88757819167674,-53.80424272386332
frame000223.png,10.24369123167552,-7.630362251530716,3.808252265962269,-101.911844656418,89.85794188140491,-19.92334975130954
frame000224.png,9.820005690713295,-8.115540610262761,3.815087091022301,-157.5379982227514,89.83516749665199,-75.51872306697902
frame000225.png,9.29847677550236,-8.463629671111221,3.846773784738208,-124.1046994883188,89.88721248211047,-42.25644184966779
frame000226.png,8.899256194512853,-8.75128777078357,3.831914665243858,-114.6334443482192,89.91915417410023,-32.63890245384363
frame000227.png,8.556403117935568,-9.054275259751527,3.842702729203304,-121.3802974978169,89.92620700489566,-40.1977787428002
frame000228.png,8.278735021105694,-9.237253756569698,3.81182784986338,-82.19970233328425,89.87169207561773,-1.042818544217085
frame000229.png,8.076429893081755,-9.790964760361152,3.830697142440566,-157.1301307848607,89.80051745715795,-75.81731110006152
frame000230.png,7.653494739031341,-10.16873243151831,3.852962840843126,-113.9336985694556,89.80660622341142,-32.46688081589848
frame000231.png,7.430149303147354,-10.82418735363262,3.869572105931788,-159.4217146899132,89.77416516074473,-78.01483819746551
frame000232.png,7.318872479637203,-11.43101070832218,3.85607456491375,-123.3567092710045,89.86225340895494,-42.80760228296811
frame000250.png,1.977947661022772,-16.84754159378635,3.770596986919891,-41.82538474577518,88.72502165774907,0.3094961620202257
frame000251.png,2.129418318682792,-16.26910159852509,3.854798219817134,142.6266144114321,89.56419221299642,156.3952022197594
frame000252.png,2.479867497096595,-16.07975653205122,3.828030879729877,110.8516336525529,89.61845662630832,120.2662905877
frame000253.png,2.833786609912151,-15.59023733069426,3.858870610709628,84.44225599304261,89.61239253550082,90.80052060847778
frame000254.png,3.255541949311775,-15.10944247710707,3.827228266436436,85.4593717201289,89.55522273423094,91.33275100150881
frame000255.png,3.430321119715749,-14.56642743125659,3.856983119399108,97.43845203226444,89.71675326660473,103.6640976456268
frame000256.png,3.481014960497657,-14.35997305371361,4.014884624271938,144.1479955432987,89.7068456162024,151.9915168911532
frame000257.png,3.159619289797397,-14.37992862249059,4.047316587974407,-158.1586974955004,89.70115942363518,-150.1620133093924
frame000258.png,3.03167847721176,-14.5213820475462,3.994595350108514,171.8579337478609,89.76490745808265,178.9146945246839
frame000259.png,2.783801995595314,-14.84398399980946,3.94566083486086,-168.7382791132434,89.50947559988737,-162.0597286219854
frame000260.png,2.469648512740805,-15.36832061786506,3.920414179900095,-165.8093288473289,89.5620948855499,-158.8350203781046
frame000261.png,2.272386527421292,-15.77869504814022,3.933786162126561,-139.2172188563855,89.71332876046078,-129.6590387160487
frame000262.png,1.851838767671463,-15.85894940169868,3.910427694727367,-65.88827032146084,89.59961793148129,-54.02496879709843
