name,x,y,z,yaw,pitch,roll
frame000010.png,-6.89033128736704,21.97598262740566,1.971632189515137,115.1587336501555,86.83350065101409,-73.03759574047561
frame000011.png,-6.585384432848479,21.72616551952531,1.967612688734371,117.5121855783575,87.10569266938589,-71.48846312931559
frame000012.png,-6.320610307216149,21.42724022028855,1.968738231530464,118.900896938952,87.27118633802456,-70.38562784939892
frame000013.png,-5.974562575898304,21.17327460214375,1.96272507484697,120.2244559809585,87.5630210455586,-69.54415273967429
frame000014.png,-5.69382247710937,20.88626223299691,1.981782136545931,122.7792389113387,87.84398687435844,-67.01345950577496
frame000015.png,-5.361391100427694,20.65378862186233,1.97738663754947,123.5922998427455,88.06765362575673,-66.35769305541491
frame000016.png,-5.057642500876407,20.3423256654026,1.969942651726069,127.5779573359551,88.28744554156654,-62.07847922585424
frame000017.png,-4.697430011514099,20.08778847484251,1.963376963809569,129.2994936959559,88.53446313015039,-60.35213276389685
frame000018.png,-4.329215445378063,19.81505180654057,1.957518369272403,135.7138668679199,88.807197516836,-53.59366078020878
frame000019.png,-3.975507256513699,19.61210827386898,1.96170132055768,138.1330633030858,89.05729329112084,-50.88353792294596
frame000020.png,-3.641702645958826,19.39517328889216,1.951735247749316,150.962106337132,89.24235069465271,-38.21760787071792
frame000021.png,-3.35692307996774,19.15910051278142,1.89806342016432,163.8534745712785,89.40423038939008,-25.13285955939949
frame000022.png,-3.150934055827774,19.00379982853998,1.729117492917662,-172.1975769596048,89.47091880561746,-0.5750409989608292
frame000023.png,-3.076964260939911,18.83941030579766,1.717863743930571,-151.2048973129608,89.42133535274805,20.71273537412191
frame000024.png,-3.018478426606298,18.77430237134617,1.69839639671165,-131.5282266824432,89.41829220432689,40.95964248551345
frame000025.png,-2.877760567494189,18.69371142261279,1.696731019875352,-127.4242623395286,89.40860535428523,45.55946687236212
frame000026.png,-2.655390932308245,18.56571134764728,1.713665097627816,-121.3962207158018,89.34061746788302,51.2143401428339
frame000027.png,-2.420069172566923,18.38919504961764,1.709939945415962,-118.3888193448864,89.27399887590636,54.82019092113558
frame000028.png,-2.18765793780746,18.22943208224392,1.732707614098121,-112.4310006329154,89.24114826855022,60.6915855874303
frame000029.png,-2.041979131580233,18.06524062228639,1.730782702426801,-109.167107272498,89.12585917642464,64.30933997257127
frame000030.png,-1.948632545640307,17.97799183770269,1.729601822207655,-105.1629036767166,89.0896678004281,69.70702917730935
frame000031.png,-1.683189932487723,17.84518480807512,1.733722188676497,-110.0089136146577,89.24928664997887,65.96295902053799
frame000032.png,-1.462900546224483,17.62807334015872,1.745201319673758,-112.6956269405715,89.1698631132182,64.90238277108864
frame000033.png,-1.211860966919257,17.53598988104709,1.744409850844052,-103.3915343204619,89.26638576313529,75.66035485130128
frame000034.png,-1.007470364991596,17.40164870161193,1.747429861747237,-106.5036210932213,89.19780077073726,73.17865362133224
frame000035.png,-0.8218875141143214,17.1699258757341,1.75884657475814,-111.1614659747168,89.21673739248946,69.12629353289536
frame000036.png,-0.5036957897931442,17.01552209175419,1.770415406330214,-110.1599786918777,89.38909209220317,70.26341301858352
frame000037.png,-0.3127747145361449,16.72186089509746,1.772024296716329,-119.4819167908136,89.2651664849878,61.56667099589634
frame000038.png,-6.22956638224515e-002,16.54407436045523,1.77523321727024,-115.8680372866816,89.43455761144708,65.80107037919909
frame000039.png,0.1204051014246764,16.3233197399677,1.776962043274268,-113.5298020044724,89.41968901662712,68.76335202724466
frame000040.png,0.3436302267700804,16.09513012043107,1.766568352522397,-113.5610253561997,89.54184521793464,69.30126170351107
frame000041.png,0.6173912880979144,15.86477049658882,1.751246979844,-121.8938494918118,89.57053513811178,61.17552367207471
frame000042.png,0.8707165061797867,15.58819004393841,1.763672463098493,-121.9993359582535,89.6191537274607,61.60333180250016
frame000043.png,1.145776945098671,15.37446785283845,1.763089102009589,-126.0611634233954,89.68846830851224,58.14360633102239
frame000044.png,1.377675994060538,15.0873025231478,1.771001688945951,-142.2350620412239,89.68312785692743,42.56096738538343
frame000045.png,1.657623204829712,14.90139320097831,1.773870504613441,-137.8272251151946,89.8406305533474,46.76533653111226
frame000046.png,1.855018765055246,14.59926991321616,1.773709869142004,-148.6166381325751,89.71236482310158,35.55713170365956
frame000047.png,2.097137808539735,14.3559596680104,1.76772542578327,-152.0187124444662,89.82388224064317,31.73451993456275
frame000048.png,2.303187065082595,14.07348268437269,1.741476602880032,-141.8792005172968,89.81245253998497,41.31041921375935
frame000049.png,2.51341447868089,13.8394311079506,1.689662323373907,-149.519623739821,89.91127871147252,33.284058902902
frame000050.png,2.822139282757965,13.57714593890503,1.701985421448692,178.274165569621,89.91070179084113,0
frame000051.png,3.123361956376528,13.27382069174182,1.698975324441521,144.1684930277906,89.92402304811866,-34.48821548498849
frame000052.png,3.454038235481802,13.03607481206917,1.702620357730756,87.05157697125837,89.9158641853723,-93.32531630754781
frame000053.png,3.822082612605764,12.78824930668945,1.710388209238475,58.85212463529322,89.8587816198211,-121.9964126617899
frame000054.png,4.220742561281312,12.60057167210081,1.70542999468266,59.26915988068193,89.81145542286905,-122.4774976982309
frame000055.png,4.529740810705271,12.33507743173948,1.705269851420493,65.93798158921683,89.86843222218248,-116.1994339641488
frame000056.png,4.962486765851568,12.18204611875379,1.704722662135834,55.05405666555814,89.69915684319729,-127.5619444582323
frame000057.png,5.345746242215091,11.95454680687724,1.697797584889211,67.72983421163804,89.81925364034146,-115.2893742103547
frame000058.png,5.684739753929753,11.75486593367117,1.698695577661019,56.12006236281779,89.81743146281167,-127.9415078763362
frame000059.png,6.00632891777961,11.52554153637737,1.676619077714437,47.23370560220587,89.86916152458954,-138.1139435339624
frame000060.png,6.330758214038277,11.18767440471843,1.675643995845144,75.00132393129302,89.89506427898966,-112.3192450103422
frame000061.png,6.646277930824048,10.75919520676158,1.666255831318773,125.5344884667347,89.91992915350281,-63.77476114950559
frame000062.png,6.931838833248658,10.35662633437507,1.672497725637337,115.9218066716694,89.96123658297884,-74.52840908421648
frame000063.png,7.225038335539116,10.02633264616484,1.680315281601845,160.421426695966,89.95603162545649,-32.3268780958258
frame000064.png,7.36460577428689,9.697051077127915,1.685275072957901,-150.495461027802,89.81454164642057,7.590437897773455
frame000065.png,7.575870380343462,9.397118616916371,1.699705174019578,-144.2629830332415,89.7357824501604,3.485014520699981
frame000066.png,7.662855939657854,9.109581992354496,1.699352195296639,-125.4048299740434,89.53918989753353,14.81332598378086
frame000067.png,7.855165332532125,8.83949978701424,1.714262553125836,-121.0112064593019,89.48702454474378,9.674830477612188
frame000068.png,8.118693783379555,8.497590813195705,1.70650161921288,-119.3655659356482,89.48633885916651,6.507909213533406
frame000069.png,8.383443506691995,8.100642400583272,1.710376328890882,-120.8332755349423,89.40439991596311,3.910734179662286
frame000070.png,8.611710954332908,7.776453582142764,1.708600241815438,-112.5976821683696,89.3535060358296,11.62432451323133
frame000071.png,8.733874969702589,7.424359369742822,1.705185327335764,-112.9638336151283,89.22873180513803,10.75333269494772
frame000072.png,8.976808065075932,7.108925178919826,1.723476340706191,-110.5643435614777,89.28269180365737,12.45270937348726
frame000073.png,8.988860930830898,6.915976514294648,1.732425587378022,-103.4903695192128,89.08722521723045,18.97523748637807
frame000074.png,9.113931034488363,6.806237174037507,1.767722979538416,-105.4658525741377,89.22405881344267,16.42498921729845
frame000075.png,9.284250976660202,6.628222848454138,1.765147611078086,-109.3705267164123,89.25898492718514,11.98452457244127
frame000076.png,9.399847297907879,6.366695274820984,1.751329261945866,-113.6781932952624,89.19998896031493,7.152749742125013
frame000077.png,9.546873378488794,6.088374500594303,1.768491612434194,-115.7202310548626,89.20035100741113,4.584826224247391
frame000078.png,9.710349425146884,5.833410462470521,1.770259512520013,-116.0431827310003,89.22957205848927,3.735456217789568
frame000079.png,9.792770434456559,5.530406029639996,1.768010620778707,-119.5454053392539,89.15707301457957,-0.2783306189502463
frame000080.png,10.01605106746071,5.233806971465293,1.754944494786233,-123.339131283566,89.23234172294946,-4.586333665852761
frame000081.png,10.14971091420226,4.918887707940406,1.742105821960362,-119.4485654309086,89.18720122468716,-1.224135886391517
frame000082.png,10.29544056298117,4.625700151062128,1.73821510248742,-117.6706207340267,89.16190518257316,0
frame000083.png,10.43298124013951,4.489293906326911,1.661672947599327,-112.9481306698049,89.24612992936345,4.420180181677257
frame000084.png,10.46175780698362,4.507342896827018,1.621893410856879,-111.346082207717,89.22549120820371,6.45592311789764
frame000085.png,10.49130028280435,4.485474848723017,1.647758285258465,-115.6384179622271,89.25391057937654,2.41347031652835
frame000086.png,10.48337338484167,4.485766546489574,1.651859904426398,-115.3193164137121,89.26918249015904,2.739062950138516
frame000087.png,10.48961631204502,4.468502890550147,1.655737746106317,-119.7790519676386,89.27761086296144,-1.489754656125021
frame000088.png,10.53921112619969,4.31947100194172,1.688610829200581,-129.5623887651121,89.27444198622382,-11.33697686607183
frame000089.png,10.61997323095156,4.037358533182931,1.694670429249817,-135.131203428196,89.23550276693017,-17.28185370274252
frame000090.png,10.70282525085033,3.774995805460087,1.716588281836482,-135.6056120474553,89.23566407780524,-18.08123834845978
frame000091.png,10.80054382243349,3.625877348261995,1.707144298847344,-132.7620369089089,89.29579886598236,-15.3169706920173
frame000092.png,10.84347566066551,3.382635659289634,1.690645471008446,-138.1521011167464,89.26361291790772,-20.33734101563065
